Match,Result,,,,,Event,Edition,Date/time,Round/game,Restreamer/location,,HW,AW,HM,AM,,,
23233,REALLYSATCH,3,1,SAUCE,,Eat Sauce's Elo,,20/11/2021 14:13:00,,Maxout Club,,1,0,21,136,,,
23234,REALLYSATCH,3,1,SAUCE,,Eat Sauce's Elo,,20/11/2021 14:40:00,,Maxout Club,,1,0,22,137,,,
23235,REALLYSATCH,3,2,SAUCE,,Eat Sauce's Elo,,20/11/2021 14:53:00,,Maxout Club,,1,0,23,138,,,
23236,SAUCE,2,3,REALLYSATCH,,Eat Sauce's Elo,,20/11/2021 15:10:00,,Maxout Club,,0,1,139,24,,,
23237,MLECZAK,4,1,GDUDGE,,Poland League,,20/11/2021 17:00:00,Division 1,Dobryczlek,,1,0,202,144,,,
23238,DON LOOZ,4,3,CINEQ,,Poland League,,20/11/2021 18:00:00,Division 4B,Swidr,,1,0,2,3,,,
23239,ANDREY,3,2,321MRHAATZ,,CTLATAM Promesas,November 2021,21/11/2021 01:10:00,Semi-final,Johann,,1,0,15,12,,,
23240,KUNFUSINGPOKE,4,3,SAUCE,,Eat Sauce's Elo,,21/11/2021 15:20:00,,Maxout Club,,1,0,15,140,,,
23241,ZELAZOWY,4,1,KUBOXXXXX,,Poland League,,21/11/2021 18:30:00,Division 3,Mleczak,,1,0,7,48,,,
23242,MRFAQ,3,0,LUCAS3241,,CTLATAM Mufados,November 2021,21/11/2021 20:30:00,Semi-final,Johann,,1,0,147,15,,,
23243,JOACOZEP,3,0,KINGSMAN,,CTLATAM Mufados,November 2021,21/11/2021 21:00:00,Semi-final,Johann,,1,0,131,660,,,
23244,MRFAQ,1,3,JOACOZEP,,CTLATAM Mufados,November 2021,21/11/2021 21:20:00,Final,Johann,,0,1,148,132,,,
23245,TWIFTY,3,1,SCHTOIKLE,,CT League,Infinite,22/11/2021 05:25:00,Division 8B,Moodeuce,,1,0,1,1,,,
23246,MELONSODA,3,2,HEIST,,CT League,Infinite,22/11/2021 14:15:00,Division 4A,Scoopman,,1,0,146,239,,,
23247,REYKON,3,2,KAELGEN,,CT League,Infinite,22/11/2021 14:30:00,Division 4B,Gunter,,1,0,161,65,,,
23248,20DAN03,3,0,KAELGEN,,CT League,Infinite,22/11/2021 19:00:00,Division 4B,Sirmaser,,1,0,130,66,,,
23249,JAKUB,3,0,KINGSMAN,,CT League,Infinite,22/11/2021 19:00:00,Division 6A,Scoopman,,1,0,84,661,,,
23250,KINGSMAN,3,1,TOURIST,,CT League,Infinite,22/11/2021 19:20:00,Division 6A,Scoopman,,1,0,662,146,,,
23251,KOOLIO,1,3,KAELGEN,,CT League,Infinite,22/11/2021 20:10:00,Division 4B,Kryptonick,,0,1,124,67,,,
23252,DAWIDKBC,3,2,CHRIS JARZYNA,,Poland League,,22/11/2021 20:45:00,Rookie Division,Bakadrian,,1,0,2,3,,,
23253,MLECZAK,3,0,MICETRO,,CT League,Infinite,22/11/2021 21:00:00,Division 3C,Frenchiestfrie,,1,0,203,163,,,
23254,POOP_CAT,4,1,BAKADRIAN,,Poland League,,22/11/2021 21:00:00,Division 4B,Cwiekoszczak,,1,0,4,4,,,
23255,TOURIST,3,1,PENGUINPANIC,,CT League,Infinite,22/11/2021 21:49:00,Division 6A,Sixfour,,1,0,147,267,,,
23256,OUTCAST,3,1,SARGIN,,CT League,Infinite,22/11/2021 22:00:00,Division 5C,Xenophilius,,1,0,37,4,,,
23257,PIXELATC,3,1,WOLFLORD,,CT League,Infinite,23/11/2021 04:30:00,Division 6B,Xenophilius,,1,0,166,46,,,
23258,SEBASTIAN,3,0,SAUCE,,CT League,Infinite,23/11/2021 09:00:00,Division 7A,Sauce,,1,0,1,141,,,
23259,KIRBYRULZ,3,1,PIXELATC,,CT League,Infinite,23/11/2021 16:15:00,Division 6B,Boxie,,1,0,83,167,,,
23260,KYIRA,3,0,DIAMONDS,,CT League,Infinite,23/11/2021 16:15:00,Division 8A,Boxie,,1,0,1,152,,,
23261,PYREK,4,2,ZELAZOWY,,Poland League,,23/11/2021 16:30:00,Division 3,Cwiekoszczak,,1,0,4,8,,,
23262,SEBASTIAN,1,3,GERHARD_ADLER,,CT League,Infinite,23/11/2021 18:00:00,Division 7A,Adrenalin,,0,1,2,42,,,
23263,KINGSMAN,3,1,HEIST,,Elo Battles,,23/11/2021 18:10:00,,Marts,,1,0,663,240,,,
23264,PYREK,4,1,GRZECHOOO,,Poland League,,23/11/2021 18:30:00,Division 3,Cwiekoszczak,,1,0,5,2,,,
23265,TEBANOKU,3,1,HEIST,,Elo Battles,,23/11/2021 18:40:00,,Marts,,1,0,220,241,,,
23266,KIRBYRULZ,3,1,INSANISO,,CT League,Infinite,23/11/2021 19:00:00,Division 6B,Xenophilius,,1,0,84,99,,,
23267,WOLFLORD,2,3,KINGSMAN,,Elo Battles,,23/11/2021 19:00:00,,Marts,,0,1,47,664,,,
23268,TEBANOKU,3,1,VACHETBEASTY,,Elo Battles,,23/11/2021 19:30:00,,Marts,,1,0,221,181,,,
23269,TOURIST,3,1,SARGIN,,Elo Battles,,23/11/2021 19:50:00,,Marts,,1,0,148,5,,,
23270,SEBASTIAN,2,3,CARDEK,,CT League,Infinite,23/11/2021 20:10:00,Division 7A,Gerhard_Adler,,0,1,3,79,,,
23271,TOURIST,3,2,WOLFLORD,,Elo Battles,,23/11/2021 20:20:00,,Marts,,1,0,149,48,,,
23272,DON LOOZ,4,0,GOSCIU,,Poland League,,23/11/2021 20:45:00,Division 4B,Bakadrian,,1,0,3,2,,,
23273,KOOLIO,2,3,BOXIE,,Elo Battles,,23/11/2021 20:55:00,,Marts,,0,1,125,506,,,
23274,ODINNLOGI,3,0,MLECZAK,,CT League,Infinite,23/11/2021 21:00:00,Division 3C,Frenchiestfrie,,1,0,146,204,,,
23275,PENGUINPANIC,3,2,LIMAO,,Elo Battles,,23/11/2021 21:30:00,,Marts,,1,0,268,28,,,
23276,XILE,3,1,KAELGEN,,CT League,Infinite,23/11/2021 21:33:00,Division 4B,Heist,,1,0,128,68,,,
23277,XENOPHILIUS,2,3,MELHK,,CT League,Infinite,23/11/2021 21:45:00,Division 3A,Wide,,0,1,19,28,,,
23278,CARDEK,2,3,WOLFLORD,,Elo Battles,,23/11/2021 22:00:00,,Marts,,0,1,80,49,,,
23279,MELHK,3,1,ANDREY K,,CT League,Infinite,23/11/2021 22:01:00,Division 3A,Milo,,1,0,29,70,,,
23280,MARTS,3,2,CMG444,,CT League,Infinite,23/11/2021 22:30:00,Division 7B,Heist,,1,0,873,9,,,
23281,TEBANOKU,3,2,ANGRYRORO,,CT League,Infinite,23/11/2021 22:30:00,Division 5B,Heist,,1,0,222,134,,,
23282,FRENCHIESTFRIE,3,0,BAKADRIAN,,CT League,Infinite,23/11/2021 22:49:00,Division 9B,Milo,,1,0,4,5,,,
23283,KUNFUSINGPOKE,3,0,KAELGEN,,CT League,Infinite,23/11/2021 22:59:00,Division 4B,Milo,,1,0,16,69,,,
23284,REMMY,3,0,GDUDGE,,CT League,Infinite,24/11/2021 00:15:00,Division 5D,Boxie,,1,0,249,145,,,
23285,MICETRO,3,2,REMMEDY,,CT League,Infinite,24/11/2021 01:00:00,Division 3C,Xenophilius,,1,0,164,71,,,
23286,MCKICKASS,3,0,ARBARO,,CT League,Infinite,24/11/2021 01:03:00,Division 8A,Burritodad,,1,0,60,42,,,
23287,BURRITODAD,2,3,TWIFTY,,CT League,Infinite,24/11/2021 03:57:00,Division 8B,Mckickass,,0,1,31,2,,,
23288,GDUDGE,3,2,MOODEUCE,,CT League,Infinite,24/11/2021 13:30:00,Division 5D,Gunter,,1,0,146,372,,,
23289,JAKUB,4,3,MICHU,,Poland League,,24/11/2021 18:00:00,Division 1,Dobryczlek,,1,0,85,131,,,
23290,CWIEKOSZCZAK,3,0,KINGSMAN,,CT League,Infinite,24/11/2021 19:00:00,Division 6A,Sixfour,,1,0,23,665,,,
23291,GRANDDESIGNS,3,2,HEIST,,CT League,Infinite,24/11/2021 19:00:00,Division 4A,Boxie,,1,0,165,242,,,
23292,KUNFUSINGPOKE,3,0,20DAN03,,CT League,Infinite,24/11/2021 19:00:00,Division 4B,Sunny,,1,0,17,131,,,
23293,MLECZAK,4,2,JAKUB,,Poland League,,24/11/2021 19:00:00,Division 1,Dobryczlek,,1,0,205,86,,,
23294,CWIIIS,3,2,INSANISO,,CT League,Infinite,24/11/2021 20:00:00,Division 6B,Jakub,,1,0,170,100,,,
23295,FURIOUS PROGRAMMING,4,3,MLECZAK,,Poland League,,24/11/2021 20:00:00,Division 1,Dobryczlek,,1,0,24,206,,,
23296,POLLO,3,0,SIXFOUR,,CT League,Infinite,24/11/2021 20:00:00,Division 6C,Boxie,,1,0,43,201,,,
23297,MADAS,4,1,NISHI,,Poland League,,24/11/2021 20:15:00,Division 4A,Swidr,,1,0,3,17,,,
23298,CWIIIS,3,0,MADDY,,CT League,Infinite,24/11/2021 20:30:00,Division 6B,Jakub,,1,0,171,218,,,
23299,ELPAILTEM,3,2,SIRMASER,,CT League,Infinite,24/11/2021 20:30:00,Division 7C,Jakub,,1,0,411,102,,,
23300,HANA,3,0,GUNTER,,CT League,Infinite,24/11/2021 21:00:00,Division 5A,Heist,,1,0,59,83,,,
23301,BIRBWIZARD,3,0,SARGIN,,CT League,Infinite,24/11/2021 21:00:00,Division 5C,Sunny,,1,0,140,6,,,
23302,INSANISO,3,1,WOLFLORD,,CT League,Infinite,24/11/2021 21:00:00,Division 6B,Jakub,,1,0,101,50,,,
23303,KINGSMAN,2,3,RYEN,,CT League,Infinite,24/11/2021 21:00:00,Division 6A,Iankeith,,0,1,666,46,,,
23304,VACHETBEASTY,3,0,BIRBWIZARD,,CT League,Infinite,24/11/2021 21:30:00,Division 5C,Sunny,,1,0,182,141,,,
23305,WOLFLORD,3,1,CWIIIS,,CT League,Infinite,24/11/2021 21:30:00,Division 6B,Jakub,,1,0,51,172,,,
23306,BENFAMIR,0,3,BAKADRIAN,,CT League,Infinite,24/11/2021 21:37:00,Division 9B,Dobryczlek,,0,1,29,6,,,
23307,DIGGS,0,3,BENDY1,,CT League,Infinite,24/11/2021 22:00:00,Division 7C,Jakub,,0,1,38,5,,,
23308,MARIO LAFLEUR,3,0,BENFAMIR,,CT League,Infinite,24/11/2021 22:00:00,Division 9B,Sunny,,1,0,32,30,,,
23309,XILE,3,1,KUNFUSINGPOKE,,CT League,Infinite,24/11/2021 22:00:00,Division 4B,Jakub,,1,0,129,18,,,
23310,WILLYB,3,0,FRENCHIESTFRIE,,CT League,Infinite,24/11/2021 22:01:00,Division 9B,Sixfour,,1,0,4,5,,,
23311,ROAVIN,3,0,MARTS,,CT League,Infinite,24/11/2021 22:15:00,Division 7B,Kingsman,,1,0,91,874,,,
23312,PYREK,4,0,SZYMEN,,Poland League,,24/11/2021 22:30:00,Division 3,Cwiekoszczak,,1,0,6,20,,,
23313,KINGSMAN,0,3,TOURIST,,Elo Battles,,24/11/2021 23:00:00,,IanKeith,,0,1,667,150,,,
23314,SIXFOUR,3,1,MARTS,,Elo Battles,,24/11/2021 23:20:00,,IanKeith,,1,0,202,875,,,
23315,MILO,3,1,DIGGS,,CT League,Infinite,24/11/2021 23:30:00,Division 7C,Birbwizard,,1,0,152,39,,,
23316,XENOPHILIUS,3,0,TOBEGH3,,Elo Battles,,24/11/2021 23:40:00,,IanKeith,,1,0,20,81,,,
23317,XENOPHILIUS,1,3,SOMALIAN,,Elo Battles,,25/11/2021 00:00:00,,IanKeith,,0,1,21,363,,,
23318,TOBEGH3,3,0,SOMALIAN,,Elo Battles,,25/11/2021 00:20:00,,IanKeith,,1,0,82,364,,,
23319,KINGSMAN,3,1,PENGUINPANIC,,Elo Battles,,25/11/2021 00:40:00,,IanKeith,,1,0,668,269,,,
23320,MARTS,1,3,WOLFLORD,,Elo Battles,,25/11/2021 01:20:00,,IanKeith,,0,1,876,52,,,
23321,BOXIE,3,1,BMAC,,Elo Battles,,25/11/2021 01:40:00,,IanKeith,,1,0,507,263,,,
23322,UNOR1GINALNAME,1,3,BENDY1,,CT League,Infinite,25/11/2021 02:00:00,Division 7C,Frenchiestfrie,,0,1,24,6,,,
23323,FARHAN,3,2,TEBANOKU,,Elo Battles,,25/11/2021 02:00:00,,IanKeith,,1,0,25,223,,,
23324,DTHEOREM,3,1,TWIFTY,,CT League,Infinite,25/11/2021 02:20:00,Division 8B,Wide,,1,0,52,3,,,
23325,HANA,1,3,DEEWEE,,CT League,Infinite,25/11/2021 03:40:00,Division 5A,Wide,,0,1,60,130,,,
23326,ODINNLOGI,3,2,MICETRO,,CT League,Infinite,25/11/2021 15:00:00,Division 3C,Pixelatc,,1,0,147,165,,,
23327,ANDREY K,3,1,ANICOMI,,CT League,Infinite,25/11/2021 16:00:00,Division 3A,Moodeuce,,1,0,71,53,,,
23328,GRZECHOOO,4,1,KUBOXXXXX,,Poland League,,25/11/2021 17:45:00,Division 3,Bakadrian,,1,0,3,49,,,
23329,SARGIN,3,1,DORUK KAPTAN,,CT League,Infinite,25/11/2021 18:00:00,Division 5C,Gerhard_Adler,,1,0,7,1,,,
23330,XENOPHILIUS,3,1,ANDREY K,,CT League,Infinite,25/11/2021 19:00:00,Division 3A,Sunny,,1,0,22,72,,,
23331,MYLES,3,1,SOMALIAN,,CT League,Infinite,25/11/2021 19:30:00,Division 2A,Foiledthrice,,1,0,284,365,,,
23332,FLASHBOY,3,1,ATALITO,,CT League,Infinite,25/11/2021 20:00:00,Division 5A,Xenophilius,,1,0,11,81,,,
23333,GOSCIU,4,3,BAKADRIAN,,Poland League,,25/11/2021 20:00:00,Division 4B,Swidr,,1,0,3,7,,,
23334,JEEZ007,3,2,CARDEK,,CT League,Infinite,25/11/2021 20:00:00,Division 7A,Frenchiestfrie,,1,0,99,81,,,
23335,MYLES,3,1,TRAPZONE,,CT League,Infinite,25/11/2021 20:15:00,Division 2A,Foiledthrice,,1,0,285,214,,,
23336,JEEZ007,3,1,CARDEK,,Elo Battles,,25/11/2021 20:30:00,,Frenchiestfrie,,1,0,100,82,,,
23337,ELPAILTEM,3,2,BENDY1,,CT League,Infinite,25/11/2021 21:00:00,Division 7C,Frenchiestfrie,,1,0,412,7,,,
23338,PYREK,4,3,KUBOXXXXX,,Poland League,,25/11/2021 21:00:00,Division 3,Swidr,,1,0,7,50,,,
23339,TOURIST,2,3,THATGUYWB,,CT League,Infinite,25/11/2021 21:30:00,Division 6A,Frenchiestfrie,,0,1,151,92,,,
23340,SAMANTHA,3,0,TWIFTY,,CT League,Infinite,25/11/2021 21:55:00,Division 8B,Wide,,1,0,144,4,,,
23341,BAKADRIAN,2,3,WILLYB,,CT League,Infinite,25/11/2021 22:45:00,Division 9B,Dobryczlek,,0,1,8,5,,,
23342,MCKICKASS,3,1,PUMPYHEART,,CT League,Infinite,25/11/2021 23:00:00,Division 8A,Iankeith,,1,0,61,28,,,
23343,XENOPHILIUS,3,2,TEBANOKU,,Elo Battles,,26/11/2021 00:15:00,,Marts,,1,0,23,224,,,
23344,PENGUINPANIC,3,1,TEBANOKU,,Elo Battles,,26/11/2021 00:35:00,,Marts,,1,0,270,225,,,
23345,MCKICKASS,3,1,TWIFTY,,Elo Battles,,26/11/2021 01:00:00,,Marts,,1,0,62,5,,,
23346,MCKICKASS,0,3,DANVINKI,,Elo Battles,,26/11/2021 01:25:00,,Marts,,0,1,63,155,,,
23347,DEEWEE,3,1,AVGEEK,,CT League,Infinite,26/11/2021 01:34:00,Division 5A,Mckickass,,1,0,131,92,,,
23348,XENOPHILIUS,1,3,SOMALIAN,,Elo Battles,,26/11/2021 02:00:00,,Marts,,0,1,24,366,,,
23349,TOBEGH3,3,0,SOMALIAN,,Elo Battles,,26/11/2021 02:20:00,,Marts,,1,0,83,367,,,
23350,IANKEITH,3,0,HEIST,,Elo Battles,,26/11/2021 02:40:00,,Marts,,1,0,127,243,,,
23351,MORELANDO,2,1,HEIST,,Elo Battles,,26/11/2021 03:15:00,,Marts,,1,0,173,244,,,
23352,TORZSA,3,2,DMSY,,Elo Battles,,26/11/2021 03:59:00,,Marts,,1,0,112,101,,,
23353,XENOPHILIUS,1,3,DMSY,,CT League,Infinite,26/11/2021 04:40:00,Division 3A,Wide,,0,1,25,102,,,
23354,CWIIIS,1,3,PIXELATC,,CT League,Infinite,26/11/2021 11:15:00,Division 6B,Dobryczlek,,0,1,173,168,,,
23355,TEBANOKU,3,2,ICEBLADE73,,CT League,Infinite,26/11/2021 16:16:00,Division 5B,Heist,,1,0,226,111,,,
23356,KYIRA,3,1,MCKICKASS,,CT League,Infinite,26/11/2021 17:00:00,Division 8A,Arbaro,,1,0,2,64,,,
23357,MELONSODA,3,0,FELINHO,,CT League,Infinite,26/11/2021 17:05:00,Division 4A,Blargmeister,,1,0,147,220,,,
23358,ANDREY K,3,2,LONGBOY,,CT League,Infinite,26/11/2021 18:00:00,Division 3A,Iankeith,,1,0,73,134,,,
23359,ARBARO,3,2,PUMPYHEART,,CT League,Infinite,26/11/2021 18:03:00,Division 8A,Heist,,1,0,43,29,,,
23360,HUBERTUS,3,1,PSASZ100,,Poland League,,26/11/2021 18:40:00,Rookie Division,Dobryczlek,,1,0,3,3,,,
23361,GRANDDESIGNS,3,1,MELONSODA,,CT League,Infinite,26/11/2021 19:00:00,Division 4A,Sirmaser,,1,0,166,148,,,
23362,IANKEITH,3,2,ZYDRAS,,CT League,Infinite,26/11/2021 19:00:00,Division 4C,Xenophilius,,1,0,128,29,,,
23363,MARTS,3,0,MCKICKASS,,The Elo Clash,,26/11/2021 19:00:00,,Sirmaser,,1,0,877,65,,,
23364,POOP_CAT,4,1,DON LOOZ,,Poland League,,26/11/2021 19:10:00,Division 4B,Dobryczlek,,1,0,5,4,,,
23365,HEIST,3,2,BIRBWIZARD,,The Elo Clash,,26/11/2021 19:15:00,,Sirmaser,,1,0,245,142,,,
23366,BOXIE,1,3,TOURIST,,The Elo Clash,,26/11/2021 19:30:00,,Sirmaser,,0,1,508,152,,,
23367,JAZON,4,2,SWIDR,,Poland League,,26/11/2021 19:40:00,Division 2,Dobryczlek,,1,0,6,123,,,
23368,MARTS,3,2,POLIDON,,The Elo Clash,,26/11/2021 19:45:00,,Sirmaser,,1,0,878,42,,,
23369,REDSHURT,3,1,LMAO_YEET,,CT League,Infinite,26/11/2021 20:00:00,Division 3B,Xenophilius,,1,0,152,33,,,
23370,BOXIE,3,1,BIRBWIZARD,,The Elo Clash,,26/11/2021 20:10:00,,Sirmaser,,1,0,509,143,,,
23371,POLLO,3,0,MAEDHROS,,CT League,Infinite,26/11/2021 20:20:00,Division 6C,Heist,,1,0,44,177,,,
23372,ARBARO,1,3,KYIRA,,CT League,Infinite,26/11/2021 20:23:00,Division 8A,Mckickass,,0,1,44,3,,,
23373,BENDY1,3,0,MCKICKASS,,The Elo Clash,,26/11/2021 20:25:00,,Sirmaser,,1,0,8,66,,,
23374,POOPYOLDHAG,1,3,TOURIST,,The Elo Clash,,26/11/2021 20:35:00,,Sirmaser,,0,1,203,153,,,
23375,MARTS,3,1,ARBARO,,The Elo Clash,,26/11/2021 20:45:00,,Sirmaser,,1,0,879,45,,,
23376,HEIST,3,2,ELPAILTEM,,The Elo Clash,,26/11/2021 21:00:00,,Sirmaser,,1,0,246,413,,,
23377,IANKEITH,3,1,MRFAQ,,CT League,Infinite,26/11/2021 21:00:00,Division 4C,Gunter,,1,0,129,149,,,
23378,TOBEGH3,3,2,SIDNEV,,The Elo Clash,,26/11/2021 21:15:00,,Sirmaser,,1,0,84,164,,,
23379,POOPYOLDHAG,1,3,HIYBEHUB,,The Elo Clash,,26/11/2021 21:30:00,,Sirmaser,,0,1,204,4,,,
23380,BOXIE,3,2,PENGUINPANIC,,The Elo Clash,,26/11/2021 21:50:00,,Sirmaser,,1,0,510,271,,,
23381,HEIST,3,2,SUNNY,,The Elo Clash,,26/11/2021 22:00:00,,Sirmaser,,1,0,247,63,,,
23382,DTHEOREM,3,1,BURRITODAD,,CT League,Infinite,26/11/2021 22:10:00,Division 8B,Blargmeister,,1,0,53,32,,,
23383,WILLYB,2,3,MARIO LAFLEUR,,CT League,Infinite,26/11/2021 22:25:00,Division 9B,Marts,,0,1,6,33,,,
23384,20DAN03,3,2,XILE,,CT League,Infinite,26/11/2021 22:30:00,Division 4B,Elpailtem,,1,0,132,130,,,
23385,BENDY1,2,3,MELHK,,The Elo Clash,,26/11/2021 22:30:00,,Sirmaser,,0,1,9,30,,,
23386,MOJA,3,1,TUGI,,CT League,Infinite,26/11/2021 22:45:00,Division 2A,Boxie,,1,0,7,246,,,
23387,MYLES,3,0,TEGAMECH,,CT League,Infinite,26/11/2021 23:15:00,Division 2A,Boxie,,1,0,286,169,,,
23388,TACOMOM,3,1,DTHEOREM,,CT League,Infinite,27/11/2021 01:45:00,Division 8B,Wide,,1,0,13,54,,,
23389,TACOMOM,2,3,TWIFTY,,CT League,Infinite,27/11/2021 05:15:00,Division 8B,Arbaro,,0,1,14,6,,,
23390,UNOR1GINALNAME,3,2,OOFIE,,CT League,Infinite,27/11/2021 14:00:00,Division 7C,Moodeuce,,1,0,25,24,,,
23391,SAUCE,3,2,JEEZ007,,CT League,Infinite,27/11/2021 14:35:00,Division 7A,Moodeuce,,1,0,142,101,,,
23392,MARTS,1,3,BMAC,,CT League,Infinite,27/11/2021 15:00:00,Division 7B,Pumpyheart,,0,1,880,264,,,
23393,MOODEUCE,1,3,BARD_OW,,CT League,Infinite,27/11/2021 15:30:00,Division 5D,Dobryczlek,,0,1,373,62,,,
23394,DRKN1CKERS,3,2,MARTS,,CT League,Infinite,27/11/2021 15:45:00,Division 7B,Pumpyheart,,1,0,161,881,,,
23395,BARD_OW,1,3,REMMY,,CT League,Infinite,27/11/2021 16:00:00,Division 5D,Dobryczlek,,0,1,63,250,,,
23396,SMOLJORDAN,3,0,MRFAQ,,CT League,Infinite,27/11/2021 16:05:00,Division 4C,Boxie,,1,0,103,150,,,
23397,MOODEUCE,3,1,REMMY,,CT League,Infinite,27/11/2021 16:30:00,Division 5D,Dobryczlek,,1,0,374,251,,,
23398,ZYDRAS,3,1,TSTORM,,CT League,Infinite,27/11/2021 17:35:00,Division 4C,Heist,,1,0,30,169,,,
23399,DOBRYCZLEK,3,1,LUKIDELUXE,,CT League,Infinite,27/11/2021 18:36:00,Division 8A,Mckickass,,1,0,86,36,,,
23400,XENOPHILIUS,3,2,ANICOMI,,CT League,Infinite,27/11/2021 19:00:00,Division 3A,Frenchiestfrie,,1,0,26,54,,,
23401,DOBRYCZLEK,3,2,MCKICKASS,,CT League,Infinite,27/11/2021 19:05:00,Division 8A,Burritodad,,1,0,87,67,,,
23402,LUKIDELUXE,2,3,MCKICKASS,,CT League,Infinite,27/11/2021 19:35:00,Division 8A,Burritodad,,0,1,37,68,,,
23403,SIRMASER,2,3,BENDY1,,CT League,Infinite,27/11/2021 19:58:00,Division 7C,Milo,,0,1,103,10,,,
23404,KUBOXXXXX,4,0,KAROL M,,Poland League,,27/11/2021 20:00:00,Division 3,Cwiekoszczak,,1,0,51,2,,,
23405,TSTORM,0,3,MUUNAS,,CT League,Infinite,27/11/2021 20:08:00,Division 4C,Frenchiestfrie,,0,1,170,142,,,
23406,MARIO LAFLEUR,3,0,FRENCHIESTFRIE,,CT League,Infinite,27/11/2021 20:31:00,Division 9B,Marts,,1,0,34,6,,,
23407,DOBRYCZLEK,4,2,JAZON,,Poland League,,27/11/2021 21:00:00,Division 2,Swidr,,1,0,88,7,,,
23408,MATT HOLLAND,3,2,MARTS,,CT League,Infinite,27/11/2021 21:00:00,Division 7B,Frenchiestfrie,,1,0,153,882,,,
23409,DORUK KAPTAN,3,0,OUTCAST,,CT League,Infinite,27/11/2021 21:15:00,Division 5C,Blargmeister,,1,0,2,38,,,
23410,CHEEZ,3,0,MYLES,,CT League,Infinite,27/11/2021 21:30:00,Division 2A,Moodeuce,,1,0,195,287,,,
23411,DIGGS,2,3,SIRMASER,,CT League,Infinite,27/11/2021 21:30:00,Division 7C,Frenchiestfrie,,0,1,40,104,,,
23412,KOOLIO,3,1,KUNFUSINGPOKE,,CT League,Infinite,27/11/2021 21:40:00,Division 4B,Chiller,,1,0,126,19,,,
23413,DORUK KAPTAN,2,3,BIRBWIZARD,,CT League,Infinite,27/11/2021 21:45:00,Division 5C,Blargmeister,,0,1,3,144,,,
23414,MOJA,1,3,MYLES,,CT League,Infinite,27/11/2021 21:55:00,Division 2A,Moodeuce,,0,1,8,288,,,
23415,FURIOUS PROGRAMMING,4,1,GDUDGE,,Poland League,,27/11/2021 22:00:00,Division 1,Swidr,,1,0,25,147,,,
23416,DORUK KAPTAN,3,0,VACHETBEASTY,,CT League,Infinite,27/11/2021 22:15:00,Division 5C,Chiller,,1,0,4,183,,,
23417,FUTURE,3,1,TEBANOKU,,CT League,Infinite,27/11/2021 22:20:00,Division 5B,Blargmeister,,1,0,33,227,,,
23418,NIGHT,3,1,SCAMPER9,,CT League,Infinite,27/11/2021 23:00:00,Division 3B,Chiller,,1,0,341,317,,,
23419,MARIO LAFLEUR,3,2,BAKADRIAN,,CT League,Infinite,27/11/2021 23:30:00,Division 9B,Xenophilius,,1,0,35,9,,,
23420,GDUDGE,3,0,PEYTON,,CT League,Infinite,28/11/2021 01:25:00,Division 5D,Twifty,,1,0,148,192,,,
23421,MILO,3,1,UNOR1GINALNAME,,CT League,Infinite,28/11/2021 02:20:00,Division 7C,Wide,,1,0,153,26,,,
23422,IBALL,4,1,GDUDGE,,Poland League,,28/11/2021 03:00:00,Division 1,Fp / Gdudge,,1,0,18,149,,,
23423,MOJA,3,1,TRAPZONE,,CT League,Infinite,28/11/2021 09:30:00,Division 2A,Sunny,,1,0,9,215,,,
23424,TRAPZONE,3,1,TUGI,,CT League,Infinite,28/11/2021 10:00:00,Division 2A,Sunny,,1,0,216,247,,,
23425,TRAPZONE,3,1,TEGAMECH,,CT League,Infinite,28/11/2021 10:30:00,Division 2A,Sunny,,1,0,217,170,,,
23426,UNOR1GINALNAME,3,1,SIRMASER,,CT League,Infinite,28/11/2021 10:30:00,Division 7C,Wide,,1,0,27,105,,,
23427,UNOR1GINALNAME,2,3,ELPAILTEM,,CT League,Infinite,28/11/2021 11:05:00,Division 7C,Wide,,0,1,28,414,,,
23428,RESTINGZZZ,3,2,CWIIIS,,CT League,Infinite,28/11/2021 11:30:00,Division 6B,Poopyoldhag,,1,0,158,174,,,
23429,ANDREY K,3,0,DMSY,,CT League,Infinite,28/11/2021 12:10:00,Division 3A,Blargmeister,,1,0,74,103,,,
23430,BLAZIER,0,3,MELONSODA,,CT League,Infinite,28/11/2021 12:35:00,Division 4A,Moodeuce,,0,1,39,149,,,
23431,DON LOOZ,4,1,DDUR,,Poland League,,28/11/2021 13:30:00,Division 4B,Bakadrian,,1,0,5,3,,,
23432,PIXELATC,3,2,INSANISO,,CT League,Infinite,28/11/2021 14:00:00,Division 6B,Moodeuce,,1,0,169,102,,,
23433,BMAC,1,3,CMG444,,CT League,Infinite,28/11/2021 15:10:00,Division 7B,Blargmeister,,0,1,265,10,,,
23434,MRSHADOW,2,3,SLACKYNESS,,CT League,Infinite,28/11/2021 16:00:00,Division 9A,20Dan03,,0,1,41,2,,,
23435,DRKN1CKERS,3,1,CMG444,,CT League,Infinite,28/11/2021 18:18:00,Division 7B,Matt Holland,,1,0,162,11,,,
23436,ALLENBOT,3,0,PERIDOT,,Tetris Deathmatch,,28/11/2021 19:00:00,,Monthlytetris,,1,0,12,2,,,
23437,CHEEZ,3,0,MOJA,,CT League,Infinite,28/11/2021 19:00:00,Division 2A,Peekayric,,1,0,196,10,,,
